,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
613,351694,zh,西游记之大圣归来,77.956,2015-07-10,7.1,155,"['Fantasy', 'Animation', 'Comedy']","The all-powerful Monkey King once roamed freely between Heaven and Earth, but after angering the Gods, he was imprisoned within an ice cage deep within the mountains. 500 years later, monsters attack a small village and a child flees to the mountains. Unknowingly, the child releases the Monkey King from his curse. With the help and encouragement from this special child, Monkey King saves the village from the evil monsters.",150000000,89,
614,608804,pt,A Menina Que Matou os Pais,86.329,2021-09-24,6.5,134,"['Crime', 'Drama', 'Thriller']","Based on one of the most shocking and gruesome murder cases in Brazil, the film presents Daniel Cravinhos's point of view of the events that led to the death of Marísia and Manfred von Richthofen, his girlfriend’s parents.",0,85,The crime that shocked the country.
615,683127,ja,アーヤと魔女,76.883,2021-01-27,6.4,72,"['Animation', 'Fantasy', 'Family']",A headstrong orphan discovers a world of spells and potions while living with a selfish witch.,384659,82,
616,484718,en,Coming 2 America,83.631,2021-03-05,6.7,1612,['Comedy'],"Prince Akeem Joffer is set to become King of Zamunda when he discovers he has a son he never knew about in America – a street savvy Queens native named Lavelle. Honoring his royal father's dying wish to groom this son as the crown prince, Akeem and Semmi set off to America once again.",0,110,A sequel is in the heir.
617,721656,en,"Happy Halloween, Scooby-Doo!",91.185,2020-10-06,7.9,164,"['Family', 'Animation', 'Mystery', 'Comedy']","Scooby-Doo and the gang team up with their pals, Bill Nye The Science Guy and Elvira Mistress of the Dark, to solve this mystery of gigantic proportions and save Crystal Cove!",0,76,Scooby-Doo and Shaggy’s favorite holiday is upon us!
618,345938,en,The Shack,73.591,2017-03-03,7.4,1567,"['Drama', 'Fantasy']","After suffering a family tragedy, Mack Phillips spirals into a deep depression causing him to question his innermost beliefs. Facing a crisis of faith, he receives a mysterious letter urging him to an abandoned shack deep in the Oregon wilderness. Despite his doubts, Mack journeys to the shack and encounters an enigmatic trio of strangers led by a woman named Papa. Through this meeting, Mack finds important truths that will transform his understanding of his tragedy and change his life forever.",92924405,132,You're never as alone as you think.
619,616851,en,Untitled 'The Walking Dead' Film,82.87,,0.0,0,"['Adventure', 'Drama', 'Horror', 'Science Fiction']",Follows Rick Grimes from the departure of his final season in the TV series.,0,0,Rick Grimes Returns
620,287947,en,Shazam!,85.783,2019-03-29,7.1,7022,"['Action', 'Comedy', 'Fantasy']",A boy is given the ability to become an adult superhero in times of need with a single magic word.,365971656,132,Just say the word.
621,853588,de,Prey,78.895,2021-09-10,4.5,173,['Thriller'],A hiking trip into the wild turns into a desperate bid for survival for five friends on the run from a mysterious shooter.,0,86,
622,76757,en,Jupiter Ascending,83.972,2015-02-04,5.4,5661,"['Science Fiction', 'Fantasy', 'Action', 'Adventure']","In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",183987723,127,Expand your universe.
623,680531,fr,Le bal des folles,78.325,2021-09-12,7.1,125,"['Drama', 'Thriller']","Eugenie has a unique gift: she hears and sees the dead. When her family discovers her secret, at the end of the 19th century, she is taken by her father and brother to the neurological clinic at La Pitié Salpêtrière with no possibility of escaping her fate. Her destiny becomes entwined with that of Geneviève, a nurse at the hospital.",0,122,
624,760883,de,Blood Red Sky,78.326,2021-07-23,7.2,943,"['Horror', 'Thriller', 'Action']","A woman with a mysterious illness is forced into action when a group of terrorists attempt to hijack a transatlantic overnight flight. In order to protect her son she will have to reveal a dark secret, and unleash the inner monster she has fought to hide.",0,121,
625,6466,en,Freddy vs. Jason,72.234,2003-08-15,6.0,1843,['Horror'],"In an attempt to free himself from a state of forgotten limbo, evil dream-demon Freddy Krueger devises a plan to manipulate un-dead mass murderer Jason Voorhees  into slicing-and-dicing his way through the teenage population of Springwood.  But when the master of dreams loses control of his monster, a brutal fight to the death is the only way out.",114908830,97,Evil will battle evil.
626,11674,en,101 Dalmatians,86.019,1996-11-27,5.9,2662,"['Family', 'Comedy']","An evil high-fashion designer plots to steal Dalmatian puppies in order to make an extravagant fur coat, but instead creates an extravagant mess.",320689294,103,So many dogs. So little time.
627,763149,en,Aftermath,70.788,2021-08-04,6.6,342,"['Horror', 'Crime', 'Drama', 'Thriller']","Desperate to save their marriage, a young couple takes a deal to move into their dream home, but disturbing events reveal the house's troubled history.",0,114,Lock the doors. Set the alarm. Trust no one.
628,246655,en,X-Men: Apocalypse,78.541,2016-05-18,6.5,10822,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']","After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",543934787,144,Only the strong will survive
629,77338,fr,Intouchables,83.726,2011-11-02,8.3,13952,"['Drama', 'Comedy']",A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,426588510,113,Sometimes you have to reach into someone else's world to find out what's missing in your own.
630,299537,en,Captain Marvel,89.442,2019-03-06,6.9,12134,"['Action', 'Adventure', 'Science Fiction']","The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.",1128276090,124,Higher. Further. Faster.
631,187017,en,22 Jump Street,73.496,2014-06-05,6.8,6632,"['Crime', 'Comedy', 'Action']","After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team, and Schmidt infiltrates the bohemian art major scene, they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men, college might be the best thing that ever happened to them.",188441614,112,They're not 21 anymore
632,286217,en,The Martian,75.018,2015-09-30,7.7,16246,"['Drama', 'Adventure', 'Science Fiction']","During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",630161890,144,Bring Him Home
633,9806,en,The Incredibles,82.059,2004-10-27,7.7,14488,"['Action', 'Adventure', 'Animation', 'Family']","Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",631442092,115,"No gut, no glory"
634,49519,en,The Croods,79.704,2013-03-15,6.9,5665,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Comedy', 'Action']","The prehistoric Croods family live in a particularly dangerous moment in time. Patriarch Grug, his mate Ugga, teenage daughter Eep, son Thunk, and feisty Gran gather food by day and huddle together in a cave at night. When a more evolved caveman named Guy arrives on the scene, Grug is distrustful, but it soon becomes apparent that Guy is correct about the impending destruction of their world.",587204668,98,Meet the first modern family.
635,767504,en,Black as Night,90.634,2021-10-01,5.4,44,"['Horror', 'Thriller']","A teenage girl with self-esteem issues finds confidence in the most unlikely way, by spending her summer battling vampires that prey on New Orleans' disenfranchised with the help of her best friend, the boy she's always pined for, and a peculiar rich girl.",0,87,Find your own way to slay.
636,19994,en,Jennifer's Body,75.333,2009-09-18,5.8,2764,"['Horror', 'Comedy']","Jennifer, a gorgeous, seductive cheerleader takes evil to a whole new level after she's possessed by a sinister demon. Now it's up to her best friend to stop Jennifer's reign of terror before it's too late.",31556061,102,She's evil... and not just high school evil.
637,71676,en,Ghost Rider: Spirit of Vengeance,81.726,2011-12-11,5.0,2926,"['Action', 'Fantasy', 'Thriller']","When the devil resurfaces with aims to take over the world in human form, Johnny Blaze reluctantly comes out of hiding to transform into the flame-spewing supernatural hero Ghost Rider -- and rescue a 10-year-old boy from an unsavory end.",132563930,96,He Rides Again.
638,553301,en,Your Name,98.507,,0.0,0,"['Drama', 'Fantasy', 'Romance']",J.J. Abrams and Paramount Pictures have announced they’ll be turning the critically acclaimed Japanese anime Your Name into a live-action film.,0,0,
639,23047,en,Season of the Witch,85.61,2011-01-07,5.4,1909,"['Adventure', 'Fantasy', 'Action']","A 14th century Crusader returns with his comrade to a homeland devastated by the Black Plague. The Church commands the two knights to transport a witch to a remote abbey, where monks will perform a ritual in hopes of ending the pestilence.",91627228,95,Not all souls can be saved.
640,351286,en,Jurassic World: Fallen Kingdom,77.339,2018-06-06,6.6,9311,"['Action', 'Adventure', 'Science Fiction']","Three years after the demise of Jurassic World, a volcanic eruption threatens the remaining dinosaurs on Isla Nublar. So, Claire Dearing recruits Owen Grady to help prevent the extinction of the dinosaurs once again.",1303459585,129,The park is gone
641,260513,en,Incredibles 2,79.377,2018-06-14,7.5,10387,"['Action', 'Adventure', 'Animation', 'Family']","Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",1242805359,118,Back to work.
642,662546,en,Godmothered,83.007,2020-12-04,7.0,423,"['Family', 'Fantasy', 'Comedy']","A young and unskilled fairy godmother that ventures out on her own to prove her worth by tracking down a young girl whose request for help was ignored. What she discovers is that the girl has now become a grown woman in need of something very different than a ""prince charming.""",0,113,Be careful who you wish for.
643,504253,ja,君の膵臓をたべたい,68.613,2018-09-01,8.3,860,"['Animation', 'Drama', 'Romance', 'Family']","Spring time in April and the last of the cherry blossoms are still in bloom. The usually aloof bookworm with no interest in others comes across a book in a hospital waiting room. Handwritten on the cover are the words: ""Living with Dying."" He soon discovers that it is a diary kept by his very popular and genuinely cheerful classmate, Sakura Yamauchi, who reveals to him that she is secretly suffering from a pancreatic illness and only has a limited time left. It is at this moment that she gains just one more person to share her secret. Trying to maintain a normal life as much as possible, Sakura is determined to live her life to the fullest until the very last day. As her free spirit and unpredictable actions throw him for a loop, his heart begins to gradually change.",33748006,108,This is a story about an unforgettable spring...
644,636879,en,A Nun's Curse,66.21,2020-05-12,6.2,66,['Horror'],A group of travelers are forced to seek shelter inside an abandoned jail where a notorious nun named Sister Monday had once been assigned and was suspected of murdering prisoners.,0,73,She will PREY for you!
645,260514,en,Cars 3,83.148,2017-06-15,6.9,4214,"['Animation', 'Adventure', 'Comedy', 'Family']","Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!",383925276,102,It's not over until lightning strikes.
646,817566,es,Solo una vez,81.647,2021-06-11,4.7,3,['Drama'],,0,0,
647,20222,es,Sexo con amor,75.435,2003-03-27,6.5,158,"['Comedy', 'Romance']","In Santiago, Chile, the schoolteacher Luisa proposes a debate about sex with the parents of her students with the intention of giving classes about sex education to the youngsters.",0,108,
648,14160,en,Up,82.286,2009-05-28,7.9,16406,"['Animation', 'Comedy', 'Family', 'Adventure']","Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",735099082,96,
649,749618,es,El camino de Xico,74.511,2020-11-12,6.9,76,"['Animation', 'Family']","The peace of a small town is endangered when a corporation wants to destroy the mountain that protects them. A girl named Copi and her best friend Xico, a Xoloitzcuintle dog, will go into the mountains to try to save the town.",0,85,
650,3170,en,Bambi,79.123,1942-08-14,7.0,4458,"['Animation', 'Drama', 'Family']","Bambi's tale unfolds from season to season as the young prince of the forest learns about life, love, and friends.",267447150,70,A great love story.
651,37786,en,Sex and the City 2,77.925,2010-05-26,6.1,1334,"['Comedy', 'Drama', 'Romance']","Carrie, Charlotte, and Miranda are all married now, but they're still up for a little fun in the sun. When Samantha gets the chance to visit one of the most extravagant vacation destinations on the planet and offers to bring them all along, they surmise that a women-only retreat may be the perfect excuse to eschew their responsibilities and remember what life was like before they decided to settle down.",290745055,146,Carrie on.
652,9502,en,Kung Fu Panda,83.023,2008-06-04,7.2,8839,"['Action', 'Adventure', 'Animation', 'Family', 'Comedy']","When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",631744560,90,Prepare for awesomeness.
653,135397,en,Jurassic World,79.276,2015-06-06,6.7,17336,"['Action', 'Adventure', 'Science Fiction', 'Thriller']","Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",1671713208,124,The park is open.
654,23823,en,Wrong Turn 3: Left for Dead,76.17,2009-10-20,5.6,776,"['Horror', 'Thriller']","A group of people find themselves trapped in the backwoods of West Virginia, fighting for their lives against a group of vicious and horribly disfigured inbred cannibals.",0,91,What you don't see will kill you.
655,157350,en,Divergent,77.075,2014-03-14,6.9,10838,"['Action', 'Adventure', 'Science Fiction']","In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",288747895,139,What makes you different makes you dangerous.
656,249070,en,Hitman: Agent 47,83.864,2015-08-20,5.8,2415,"['Action', 'Crime', 'Thriller']",An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.,81967450,96,Your Number is Up.
657,667520,ja,泣きたい私は猫をかぶる,76.534,2020-06-18,8.1,867,"['Animation', 'Drama', 'Romance', 'Fantasy', 'Science Fiction']","Miyo ""Muge"" Sasaki is a peculiar second-year junior high student who has fallen in love with her classmate Kento Hinode. Muge resolutely pursues Kento every day, but he takes no notice of her. Nevertheless, while carrying a secret she can tell no one, Muge continues to pursue Kento. Muge discovers a magic mask that allows her to transform into a cat named Tarō. The magic lets Muge get close to Kento, but eventually it may also make her unable to transform back to a human.",0,104,
658,335984,en,Blade Runner 2049,66.808,2017-10-04,7.5,10096,"['Science Fiction', 'Drama']","Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",259239658,164,The key to the future is finally unearthed.
659,530079,ja,きみと、波にのれたら,80.365,2019-06-21,7.6,154,"['Animation', 'Romance', 'Comedy', 'Drama', 'Fantasy']","Hinako is a surf-loving college student who has just moved to a small seaside town. When a sudden fire breaks out at her apartment building, she is rescued by Minato, a handsome firefighter, and the two soon fall in love. Just as they become inseparable, Minato loses his life in an accident at sea. Hinako is so distraught that she can no longer even look at the ocean, but one day she sings a song that reminds her of their time together, and Minato appears in the water. From then on, she can summon him in any watery surface as soon as she sings their song, but can the two really remain together forever? And what is the real reason for Minato's sudden reappearance?",0,94,Ride Your Own Wave
660,602288,ko,여고괴담 여섯번째 이야기: 모교,79.88,2021-06-17,7.7,14,['Horror'],"Eun-hee is hired as a vice principal at her old high school, where strange things take place in the closed down washroom. High school student Ha-young and So-yeon, who used the washroom as their hideout hear humming in the empty washroom, and believe that a ghost exists inside. Ha-young discovers a flowerpot on the stairs and suspect that Eun-hee is somehow linked to the mystery. Suffering from hallucination upon her inauguration, Eun-hee finds a ghastly figured girl in the washroom mirror and begins to believe that the girl was the one who brought her back to this school…",0,117,
661,49849,en,Cowboys & Aliens,71.58,2011-07-29,5.5,4124,"['Action', 'Science Fiction', 'Thriller', 'Western']","A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival.",174822325,119,First Contact. Last Stand.
662,75656,en,Now You See Me,85.28,2013-05-29,7.4,13133,"['Thriller', 'Crime']",An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,351723989,116,4 amazing magicians. 3 impossible heists. 1 billion dollars. This is no illusion.
663,117251,en,White House Down,77.476,2013-06-27,6.4,3838,"['Action', 'Drama', 'Thriller']","Capitol Policeman John Cale has just been denied his dream job with the Secret Service of protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.",205366737,131,It will start like any other day
664,197158,pt,Pornô!,88.33,1981-01-01,4.5,42,['Drama'],"Three tales of the erotic: Two young ladies experiment with lesbianism, a handsome and wealthy socialite makes a beautiful woman patiently wait to make love to him, and a gorgeous, but controlling and dominating blind woman makes a hunky stud her sexual hostage in her swanky mansion home.",0,83,
665,775943,es,Llanto Maldito,119.624,2021-07-29,3.7,6,['Horror'],"Sara and Óscar, a couple going through a marital crisis, decide to spend a week in a remote country cabin with their two children, Alicia and Tomás. The family tries to have a quiet time, but something strange happens there. There is a woman who prowls through the forest and cries uncontrollably looking for a baby she has just lost. This deeply affects the family who will have to stay together to survive this nightmare.",0,0,
666,616651,en,Stillwater,73.947,2021-07-29,7.0,349,"['Drama', 'Crime', 'Thriller']","Bill Baker, an American oil-rig roughneck from Oklahoma, travels to Marseille to visit his estranged daughter, Allison, who is in prison for a murder she claims she did not commit. Confronted with language barriers, cultural differences, and a complicated legal system, Bill builds a new life for himself in France as he makes it his personal mission to exonerate his daughter.",15987232,139,Secrets run deep.
667,265208,en,Wild Card,64.141,2015-01-14,5.6,1389,"['Thriller', 'Crime', 'Action']","When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play… and it's all or nothing.",0,92,Never bet against a man with a killer hand.
668,206647,en,Spectre,110.665,2015-10-26,6.5,8662,"['Action', 'Adventure', 'Thriller']","A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",880674609,148,A Plan No One Escapes
669,404368,en,Ralph Breaks the Internet,80.184,2018-11-20,7.2,5867,"['Family', 'Animation', 'Comedy', 'Adventure']","Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.",529221154,112,Who Broke the Internet?
670,14306,en,Marley & Me,75.306,2008-12-25,7.2,3780,"['Comedy', 'Family']","A newly married couple who, in the process of starting a family, learn many of life's important lessons from their trouble-loving retriever, Marley. Packed with plenty of laughs to lighten the load, the film explores the highs and lows of marriage, maturity and confronting one's own mortality, as seen through the lens of family life with a dog.",242717113,115,Heel the love.
671,665251,ja,オルタード・カーボン：リスリーブド,93.033,2020-03-19,6.5,186,"['Animation', 'Science Fiction']","On the planet Latimer, Takeshi Kovacs must protect a tattooist while investigating the death of a yakuza boss alongside a no-nonsense CTAC.",0,75,
672,433422,ja,劇場版 FAIRY TAIL 『DRAGON CRY』,90.944,2017-05-06,6.5,341,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Animation']","Natsu Dragneel and his friends travel to the island Kingdom of Stella, where they will reveal dark secrets, fight the new enemies and once again save the world from destruction.",0,85,
673,436931,ja,劇場版 ポケットモンスター キミにきめた！,79.994,2017-07-15,7.0,474,"['Family', 'Animation', 'Adventure', 'Fantasy']","Ash Ketchum wakes up late one morning after having broken his alarm clock in his sleep. He eventually makes it to Professor Oak's lab, but is told that the three starter List of Pokémon (Bulbasaur, Squirtle, and Charmander) have already been taken by Trainers who were on time. However, Oak reveals that he has one more Pokémon, an Electric-type named Pikachu. Despite its volatile and feisty personality, as well as its refusal to get inside a Poké Ball, Ash happily takes Pikachu for his journey.",37552144,98,
674,681260,en,Maya the Bee: The Golden Orb,77.902,2021-01-07,6.6,62,"['Adventure', 'Animation', 'Family']","When Maya, a headstrong little bee, and her best friend Willi, rescue an ant princess they find themselves in the middle of an epic bug battle that will take them to strange new worlds and test their friendship to its limits.",0,88,Everyone's favourite bee is back!
675,64635,en,Total Recall,75.182,2012-08-02,6.0,4481,"['Action', 'Science Fiction', 'Adventure', 'Thriller']","Welcome to Rekall, the company that can turn your dreams into real memories. For a factory worker named Douglas Quaid, even though he's got a beautiful wife who he loves, the mind-trip sounds like the perfect vacation from his frustrating life - real memories of life as a super-spy might be just what he needs. But when the procedure goes horribly wrong, Quaid becomes a hunted man. Finding himself on the run from the police - controlled by Chancellor Cohaagen, the leader of the free world - Quaid teams up with a rebel fighter to find the head of the underground resistance and stop Cohaagen. The line between fantasy and reality gets blurred and the fate of his world hangs in the balance as Quaid discovers his true identity, his true love, and his true fate.",198802074,121,What Is Real?
676,74513,fr,Forces spéciales,89.43,2011-11-02,6.7,397,"['Action', 'Drama', 'War']","Afghanistan. War correspondent Elsa Casanova is taken hostage by the Taliban. Faced with her imminent execution, a Special Forces unit is dispatched to free her. In some of the world’s most breathtaking yet hostile landscapes, a relentless pursuit begins between her kidnappers who have no intention of letting their prey escape them and a group of soldiers who risk their lives in pursuit of their single aim – to bring her home alive. This strong, independent woman and these men of duty are thrown together and forced to confront situations of great danger that inextricably bind them – emotionally, violently and intimately.",3424648,109,Survival. Honor. Sacrifice.
677,10202,en,Bedtime Stories,72.573,2008-12-24,6.1,2285,"['Fantasy', 'Comedy', 'Family', 'Romance']",Skeeter Bronson is a down-on-his-luck guy who's always telling bedtime stories to his niece and nephew. But his life is turned upside down when the fantastical stories he makes up for entertainment inexplicably turn into reality. Can a bewildered Skeeter manage his own unruly fantasies now that the outrageous characters and situations from his mind have morphed into actual people and events?,212874864,99,Whatever they dream up... he has to survive.
678,38700,en,Bad Boys for Life,77.044,2020-01-15,7.2,6624,"['Thriller', 'Action', 'Crime']","Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.",426505244,124,Ride together. Die together.
679,30789,en,Venom,64.197,1981-11-28,6.2,50,"['Horror', 'Thriller']","International terrorists attempt to kidnap a wealthy couple's child. Their plan comes unstuck when a deadly Black Mamba, sent by mistake instead of a harmless snake, escapes and the terrorists and several hostages are trapped in the boy's London home.",0,93,
680,412117,en,The Secret Life of Pets 2,77.592,2019-05-24,7.0,2301,"['Adventure', 'Animation', 'Comedy', 'Family']","Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.",155152550,86,They still have their secrets.
681,265712,ja,STAND BY ME ドラえもん,80.677,2014-08-08,7.3,312,"['Animation', 'Family', 'Science Fiction', 'Fantasy']","In the suburbs of Tokyo some time ago, there lived a clumsy boy about 10 years old. There appeared in front of him named Sewashi, Nobita's descendant of four generations later from the 22nd century, and Doraemon, a 22nd century cat-type caretaker robot who helps people with its secret gadgets. Sewashi claims that his family is suffering from the debts Nobita made even to his generation, so in order to change this disastrous future, he brought along Doraemon as Nobita's caretaker to bring happiness to his future, although Doraemon is not happy about this. And so Sewashi installed an accomplishment program into Doraemon forcing him to take care of Nobita. Unless he makes Nobita happy, Doraemon can no longer go back to the 22nd century. This is how the life of Doraemon and Nobita begins. Will Doraemon succeed this mission and return to the 22nd century?",83061158,90,Is Doraemon ending this summer?
682,408,en,Snow White and the Seven Dwarfs,79.049,1938-02-04,7.1,5903,"['Fantasy', 'Animation', 'Family']","A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",184925486,83,"The Happiest, Dopiest, Grumpiest, Sneeziest movie of the year."
683,18095,ja,ドラゴンボールGT 悟空外伝! 勇気の証しは四星球(スーシンチュウ),85.137,1997-03-26,6.7,208,"['Animation', 'Family', 'Fantasy']","Son Goku Jr. is the great-great-great-great-grandson of the legendary martial artist Son Goku. However, unlike his predecessor he's not a brave fighter. He's constantly picked on by school bullies, his grandmother Pan sees this and she's worried, but even though Goku Jr. is not a strong and powerful Saiyan, he has a kind heart, and Pan loves him. When Pan gets sick Goku Jr. realizes he must do something if he doesn't want to lose Pan. Then he will remember about the legends of the Dragon Balls. It was told they granted a wish to the bearer, Goku Jr. needs a magical wish more than ever.",0,45,
684,800305,pt,O Menino Que Matou Meus Pais,78.527,2021-09-24,6.4,118,"['Crime', 'Drama', 'Thriller']","Based on one of the most shocking and gruesome murder cases in Brazil, the film presents de Suzane von Richthofen's point of view of the events that led to the death of her parents.",0,88,The crime that shocked the country.
685,509635,en,Alone,73.648,2020-09-10,6.2,357,"['Thriller', 'Horror', 'Drama']","A recently widowed traveler is kidnapped by a cold blooded killer, only to escape into the wilderness where she is forced to battle against the elements as her pursuer closes in on her.",0,98,What are you running from?
686,788929,is,Dýrið,70.048,2021-08-12,6.7,102,"['Drama', 'Horror', 'Mystery']","An Icelandic couple live with their herd of sheep on a beautiful but remote farm. When they discover a mysterious newborn on their land, they decide to keep it and raise it as their own. This unexpected development and the prospects of a new family brings them much joy before ultimately destroying them.",0,106,Mother. Nature.
687,13971,en,Wild Child,75.028,2008-08-15,6.7,1525,"['Comedy', 'Drama', 'Romance']","Sixteen-year-old Poppy has everything her unlimited credit cards can buy, and a spoiled attitude to match. After a final thoughtless prank, her exasperated father ships her off to boarding school in England. There, Poppy meets her match in a stern headmistress and a class full of girls who will not tolerate her selfishness.",21972336,98,New Girl. New School. New Rules.
688,621870,en,Secret Society of Second Born Royals,82.866,2020-09-25,6.9,395,"['Action', 'Adventure', 'Comedy', 'Fantasy']","Sam is a teenage royal rebel, second in line to the throne of the kingdom of Illyria. Just as her disinterest in the royal way of life is at an all-time high, she discovers she has super-human abilities and is invited to join a secret society of similar extraordinary second-born royals charged with keeping the world safe.",0,97,Born to defend. They just have to learn how.
689,166426,en,Pirates of the Caribbean: Dead Men Tell No Tales,95.012,2017-05-23,6.6,9638,"['Adventure', 'Action', 'Fantasy']","Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.",794861794,129,All pirates must die.
690,42684,en,Skyline,71.804,2010-11-11,4.9,1230,"['Science Fiction', 'Action']","When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",66984887,92,Don't look up
691,454983,en,The Kissing Booth,82.912,2018-05-11,7.3,6288,"['Romance', 'Comedy']","When teenager Elle's first kiss leads to a forbidden romance with the hottest boy in high school, she risks her relationship with her best friend.",0,105,"She can tell her best friend anything, except this one thing"
692,119698,en,The Dinosaur Project,63.75,2012-08-09,5.2,171,"['Adventure', 'Action']",Found footage of an expedition into the Congo jungle where a team of explorers stumbles upon a colony of Dinosaurs.,2412576,83,The discovery of a lifetime will become a fight for survival.
693,726739,en,Cats & Dogs 3: Paws Unite,76.081,2020-10-02,6.6,149,"['Comedy', 'Action']","It's been ten years since the creation of the Great Truce, an elaborate joint-species surveillance system designed and monitored by cats and dogs to keep the peace when conflicts arise. But when a tech-savvy villain hacks into wireless networks to use frequencies only heard by cats and dogs, he manipulates them into conflict and the worldwide battle between cats and dogs is BACK ON. Now, a team of inexperienced and untested agents will have to use their old-school animal instincts to restore order and peace between cats and dogs everywhere.",0,84,
